;param_bootstrap;param_class_weight;param_criterion;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;param_n_estimators;mean_test_score;std_test_score;mean_train_score;std_train_score
857;True;balanced;entropy;5;sqrt;4;2;300;0.739727504361323;0.07315396629088208;0.8003632340818887;0.0055078316707203095
830;True;balanced;entropy;5;auto;4;2;300;0.739727504361323;0.07315396629088208;0.8003632340818887;0.0055078316707203095
860;True;balanced;entropy;5;sqrt;4;5;300;0.739727504361323;0.07315396629088208;0.8003632340818887;0.0055078316707203095
833;True;balanced;entropy;5;auto;4;5;300;0.739727504361323;0.07315396629088208;0.8003632340818887;0.0055078316707203095
617;True;balanced;gini;5;sqrt;4;5;300;0.7396441471189711;0.07692732305933919;0.8019205769853237;0.005431922580976002
590;True;balanced;gini;5;auto;4;5;300;0.7396441471189711;0.07692732305933919;0.8019205769853237;0.005431922580976002
614;True;balanced;gini;5;sqrt;4;2;300;0.7396441471189711;0.07692732305933919;0.8019205769853237;0.005431922580976002
587;True;balanced;gini;5;auto;4;2;300;0.7396441471189711;0.07692732305933919;0.8019205769853237;0.005431922580976002
1591;False;balanced;gini;5;sqrt;4;10;200;0.7395515325598188;0.06930470689382304;0.8027014973060942;0.005037851516569333
1564;False;balanced;gini;5;auto;4;10;200;0.7395515325598188;0.06930470689382304;0.8027014973060942;0.005037851516569333
1609;False;balanced;gini;5;log2;2;10;200;0.7395310358874068;0.06631324805509704;0.800657198371864;0.004808835061327413
1847;False;balanced;entropy;5;log2;2;2;300;0.7394898226495814;0.06417116803938859;0.79709344525996;0.004551462175388961
814;True;balanced;entropy;5;auto;1;5;200;0.7394542574184535;0.06992926346484359;0.8020956345260798;0.005786717727768846
841;True;balanced;entropy;5;sqrt;1;5;200;0.7394542574184535;0.06992926346484359;0.8020956345260798;0.005786717727768846
845;True;balanced;entropy;5;sqrt;1;10;300;0.7393557990338679;0.06802312140214373;0.8024671730529505;0.004200552512471083
818;True;balanced;entropy;5;auto;1;10;300;0.7393557990338679;0.06802312140214373;0.8024671730529505;0.004200552512471083
1607;False;balanced;gini;5;log2;2;5;300;0.7393526864425051;0.0670563940599001;0.8020127228672814;0.004743355083139596
1601;False;balanced;gini;5;log2;1;10;300;0.7393487522052392;0.06680679117877512;0.8013484782487158;0.005614303116676075
583;True;balanced;gini;5;auto;2;10;200;0.7393431062407634;0.07651550083829212;0.804460208104917;0.005223777853343948
610;True;balanced;gini;5;sqrt;2;10;200;0.7393431062407634;0.07651550083829212;0.804460208104917;0.005223777853343948
1612;False;balanced;gini;5;log2;4;2;200;0.7393035459826645;0.0649438877282884;0.7996481264531039;0.004604484701088192
1615;False;balanced;gini;5;log2;4;5;200;0.7393035459826645;0.0649438877282884;0.7996481264531039;0.004604484701088192
1614;False;balanced;gini;5;log2;4;5;100;0.739287689724674;0.0690963435700175;0.7994495044232245;0.0050032303708146715
1611;False;balanced;gini;5;log2;4;2;100;0.739287689724674;0.0690963435700175;0.7994495044232245;0.0050032303708146715
1819;False;balanced;entropy;5;sqrt;2;2;200;0.7392197467844934;0.07153071134362549;0.8036570343239399;0.0045062605378919105
1792;False;balanced;entropy;5;auto;2;2;200;0.7392197467844934;0.07153071134362549;0.8036570343239399;0.0045062605378919105
844;True;balanced;entropy;5;sqrt;1;10;200;0.739179592968849;0.06787403711375457;0.8013359749633814;0.0062624610496991575
817;True;balanced;entropy;5;auto;1;10;200;0.739179592968849;0.06787403711375457;0.8013359749633814;0.0062624610496991575
603;True;balanced;gini;5;sqrt;2;2;100;0.7391625265939176;0.07706142219963126;0.8055211359663369;0.005252583746686891
576;True;balanced;gini;5;auto;2;2;100;0.7391625265939176;0.07706142219963126;0.8055211359663369;0.005252583746686891
580;True;balanced;gini;5;auto;2;5;200;0.7391609353613141;0.07596853704832392;0.804277277723665;0.00568189257860272
607;True;balanced;gini;5;sqrt;2;5;200;0.7391609353613141;0.07596853704832392;0.804277277723665;0.00568189257860272
1602;False;balanced;gini;5;log2;2;2;100;0.7391436007686077;0.06598234229743992;0.801395183707419;0.004690654953221825
1456;False;;entropy;10;log2;4;10;200;0.7391314125472902;0.06024101028662462;0.837834176478429;0.00978923538288258
821;True;balanced;entropy;5;auto;2;2;300;0.7390723603443454;0.068045336917724;0.8023350688987592;0.005533016842839295
848;True;balanced;entropy;5;sqrt;2;2;300;0.7390723603443454;0.068045336917724;0.8023350688987592;0.005533016842839295
853;True;balanced;entropy;5;sqrt;2;10;200;0.7390598784262998;0.07128824109364;0.8008200830789921;0.00584556373386005
826;True;balanced;entropy;5;auto;2;10;200;0.7390598784262998;0.07128824109364;0.8008200830789921;0.00584556373386005
1598;False;balanced;gini;5;log2;1;5;300;0.7390452294393814;0.06743423016799578;0.8022068637516622;0.005445594710417566
1610;False;balanced;gini;5;log2;2;10;300;0.7390214702607183;0.06598777678907623;0.8010824634125712;0.005816455814959948
1565;False;balanced;gini;5;auto;4;10;300;0.7388794781793483;0.0698943017612606;0.8042353563402574;0.005295509942824206
1592;False;balanced;gini;5;sqrt;4;10;300;0.7388794781793483;0.0698943017612606;0.8042353563402574;0.005295509942824206
1617;False;balanced;gini;5;log2;4;10;100;0.7388751846258808;0.06659556117533189;0.7985087442431554;0.005908773136739042
1605;False;balanced;gini;5;log2;2;5;100;0.7388674936535783;0.06456699403573182;0.8015653728980405;0.005087638349743037
1862;False;balanced;entropy;5;log2;4;10;300;0.7388444650301284;0.06623704509484282;0.7944896925590328;0.0040566405391449295
1619;False;balanced;gini;5;log2;4;10;300;0.7388373923510513;0.06790635012989785;0.7987939757667739;0.006060821134476712
1599;False;balanced;gini;5;log2;1;10;100;0.7387479639916685;0.06356597689796815;0.8023382913727464;0.007015135872898161
856;True;balanced;entropy;5;sqrt;4;2;200;0.7386783063359743;0.07406264650054091;0.7990949170909051;0.006406328287277238
829;True;balanced;entropy;5;auto;4;2;200;0.7386783063359743;0.07406264650054091;0.7990949170909051;0.006406328287277238
832;True;balanced;entropy;5;auto;4;5;200;0.7386783063359743;0.07406264650054091;0.7990949170909051;0.006406328287277238
859;True;balanced;entropy;5;sqrt;4;5;200;0.7386783063359743;0.07406264650054091;0.7990949170909051;0.006406328287277238
1850;False;balanced;entropy;5;log2;2;5;300;0.7386353966062018;0.0652074525975052;0.7968108554626975;0.004754716006718591
1853;False;balanced;entropy;5;log2;2;10;300;0.7386212200252215;0.06800791813522165;0.7955287169377534;0.004896054850903963
1616;False;balanced;gini;5;log2;4;5;300;0.7385991067897261;0.06773047457313884;0.7996784792862972;0.005146129437244004
1613;False;balanced;gini;5;log2;4;2;300;0.7385991067897261;0.06773047457313884;0.7996784792862972;0.005146129437244004
623;True;balanced;gini;5;log2;1;2;300;0.7385264604953925;0.07056269690237447;0.8021594136723872;0.0063833360038638865
634;True;balanced;gini;5;log2;2;5;200;0.7384389742429394;0.07015993398133451;0.7992991945365505;0.003897671146366572
609;True;balanced;gini;5;sqrt;2;10;100;0.7384366330966864;0.07492264460075371;0.8040740507326521;0.005544510034318244
582;True;balanced;gini;5;auto;2;10;100;0.7384366330966864;0.07492264460075371;0.8040740507326521;0.005544510034318244
1844;False;balanced;entropy;5;log2;1;10;300;0.7383793190753974;0.0670343156653945;0.7975117717281586;0.004405850095624866
1788;False;balanced;entropy;5;auto;1;10;100;0.7383656436181276;0.07185940436947642;0.8010308839240068;0.006519692976844601
1815;False;balanced;entropy;5;sqrt;1;10;100;0.7383656436181276;0.07185940436947642;0.8010308839240068;0.006519692976844601
629;True;balanced;gini;5;log2;1;10;300;0.7383409426813694;0.07173885971813301;0.7993099839874434;0.004305991996166132
1838;False;balanced;entropy;5;log2;1;2;300;0.7383153344768416;0.06757305079551752;0.7990894953316924;0.003677600803119016
1596;False;balanced;gini;5;log2;1;5;100;0.7383116965211172;0.06313318518911011;0.8026401413945683;0.005762986117782527
588;True;balanced;gini;5;auto;4;5;100;0.7381890638883956;0.07558596805077865;0.802926910111734;0.0059873483277472555
612;True;balanced;gini;5;sqrt;4;2;100;0.7381890638883956;0.07558596805077865;0.802926910111734;0.0059873483277472555
615;True;balanced;gini;5;sqrt;4;5;100;0.7381890638883956;0.07558596805077865;0.802926910111734;0.0059873483277472555
585;True;balanced;gini;5;auto;4;2;100;0.7381890638883956;0.07558596805077865;0.802926910111734;0.0059873483277472555
430;True;;entropy;10;auto;4;10;200;0.7381776101765924;0.07366692892755838;0.8288319937486284;0.00973935090822819
457;True;;entropy;10;sqrt;4;10;200;0.7381776101765924;0.07366692892755838;0.8288319937486284;0.00973935090822819
1818;False;balanced;entropy;5;sqrt;2;2;100;0.7381663981224933;0.07010728557428225;0.8031389722934087;0.005046199540751509
1791;False;balanced;entropy;5;auto;2;2;100;0.7381663981224933;0.07010728557428225;0.8031389722934087;0.005046199540751509
626;True;balanced;gini;5;log2;1;5;300;0.7380548771144934;0.07088828365164829;0.8000489438306326;0.006073293742983833
619;True;balanced;gini;5;sqrt;4;10;200;0.7380135521620841;0.07529107409178601;0.801656436108211;0.005670077583012077
592;True;balanced;gini;5;auto;4;10;200;0.7380135521620841;0.07529107409178601;0.801656436108211;0.005670077583012077
589;True;balanced;gini;5;auto;4;5;200;0.7379572578421952;0.07644047666937234;0.8011855486223343;0.004906040561298545
586;True;balanced;gini;5;auto;4;2;200;0.7379572578421952;0.07644047666937234;0.8011855486223343;0.004906040561298545
616;True;balanced;gini;5;sqrt;4;5;200;0.7379572578421952;0.07644047666937234;0.8011855486223343;0.004906040561298545
613;True;balanced;gini;5;sqrt;4;2;200;0.7379572578421952;0.07644047666937234;0.8011855486223343;0.004906040561298545
577;True;balanced;gini;5;auto;2;2;200;0.7378545972760915;0.07760537342430987;0.8055364820995614;0.005946200259191686
604;True;balanced;gini;5;sqrt;2;2;200;0.7378545972760915;0.07760537342430987;0.8055364820995614;0.005946200259191686
480;True;;entropy;10;log2;4;5;100;0.7378029160485372;0.06107440163347652;0.8237485397562649;0.009140789395167078
477;True;;entropy;10;log2;4;2;100;0.7378029160485372;0.06107440163347652;0.8237485397562649;0.009140789395167078
881;True;balanced;entropy;5;log2;2;10;300;0.7376603671432311;0.06888746797335238;0.7956533879729526;0.004026819018451195
1833;False;balanced;entropy;5;sqrt;4;10;100;0.7375643089497521;0.07001614795513537;0.7988201837520437;0.0068233178998225175
1806;False;balanced;entropy;5;auto;4;10;100;0.7375643089497521;0.07001614795513537;0.7988201837520437;0.0068233178998225175
644;True;balanced;gini;5;log2;4;5;300;0.7375119089779208;0.06880388577066034;0.7967442043130424;0.00518934073556228
641;True;balanced;gini;5;log2;4;2;300;0.7375119089779208;0.06880388577066034;0.7967442043130424;0.00518934073556228
618;True;balanced;gini;5;sqrt;4;10;100;0.7375000068515172;0.07343379713549018;0.8023903492601082;0.005408453435954645
591;True;balanced;gini;5;auto;4;10;100;0.7375000068515172;0.07343379713549018;0.8023903492601082;0.005408453435954645
872;True;balanced;entropy;5;log2;1;10;300;0.7374981330852868;0.0688739186235671;0.7964537605332873;0.004302881887927353
1809;False;balanced;entropy;5;sqrt;1;2;100;0.7374175163232627;0.06996509359824224;0.8039519782502099;0.0048897067464755825
1782;False;balanced;entropy;5;auto;1;2;100;0.7374175163232627;0.06996509359824224;0.8039519782502099;0.0048897067464755825
1861;False;balanced;entropy;5;log2;4;10;200;0.7373155672879261;0.06593810441195251;0.795515888085473;0.005186919788691549
847;True;balanced;entropy;5;sqrt;2;2;200;0.737263412102242;0.07344510067136133;0.8011358337569998;0.005440663316414976
820;True;balanced;entropy;5;auto;2;2;200;0.737263412102242;0.07344510067136133;0.8011358337569998;0.005440663316414976
835;True;balanced;entropy;5;auto;4;10;200;0.7372214206062162;0.07306622287443702;0.7998096987569022;0.007095577816932454
862;True;balanced;entropy;5;sqrt;4;10;200;0.7372214206062162;0.07306622287443702;0.7998096987569022;0.007095577816932454
456;True;;entropy;10;sqrt;4;10;100;0.7372019355854642;0.07237542928541152;0.8286370886627925;0.008381047466284914
429;True;;entropy;10;auto;4;10;100;0.7372019355854642;0.07237542928541152;0.8286370886627925;0.008381047466284914
1843;False;balanced;entropy;5;log2;1;10;200;0.7372008844702527;0.06800524260304695;0.7976446978956216;0.00473826022952692
1812;False;balanced;entropy;5;sqrt;1;5;100;0.7371311408225456;0.07151170371887491;0.8034775985540399;0.005663461068193809
1785;False;balanced;entropy;5;auto;1;5;100;0.7371311408225456;0.07151170371887491;0.8034775985540399;0.005663461068193809
1840;False;balanced;entropy;5;log2;1;5;200;0.7370038242657105;0.06472132067805891;0.7980092823140061;0.004754311392153723
1803;False;balanced;entropy;5;auto;4;5;100;0.7369904411403445;0.06874188000658066;0.7997339951718508;0.006550029257089817
1827;False;balanced;entropy;5;sqrt;4;2;100;0.7369904411403445;0.06874188000658066;0.7997339951718508;0.006550029257089817
1800;False;balanced;entropy;5;auto;4;2;100;0.7369904411403445;0.06874188000658066;0.7997339951718508;0.006550029257089817
1830;False;balanced;entropy;5;sqrt;4;5;100;0.7369904411403445;0.06874188000658066;0.7997339951718508;0.006550029257089817
645;True;balanced;gini;5;log2;4;10;100;0.736908900409415;0.06907587715540922;0.7968959241847597;0.005196524570551974
1860;False;balanced;entropy;5;log2;4;10;100;0.7369018815142827;0.0656941349064168;0.7948837905416903;0.00453480315250443
1852;False;balanced;entropy;5;log2;2;10;200;0.7368454085380922;0.06789926402253307;0.7965003270552521;0.004265188146173965
850;True;balanced;entropy;5;sqrt;2;5;200;0.736841692039849;0.07707201869009965;0.8013771159033307;0.006187347453026743
823;True;balanced;entropy;5;auto;2;5;200;0.736841692039849;0.07707201869009965;0.8013771159033307;0.006187347453026743
1836;False;balanced;entropy;5;log2;1;2;100;0.7367812369274677;0.066595837558765;0.7994324453681634;0.0049522954721077286
647;True;balanced;gini;5;log2;4;10;300;0.736692293299934;0.06931701172507534;0.7966912979407781;0.005118325952988125
632;True;balanced;gini;5;log2;2;2;300;0.7365988363597058;0.07156459198146843;0.79942319185594;0.00482893184373504
1859;False;balanced;entropy;5;log2;4;5;300;0.7365667111379113;0.0659932409029159;0.794338388734871;0.00490882358456884
1856;False;balanced;entropy;5;log2;4;2;300;0.7365667111379113;0.0659932409029159;0.794338388734871;0.00490882358456884
1600;False;balanced;gini;5;log2;1;10;200;0.7364447246558989;0.06608472415804466;0.8011775291339067;0.005844851158599572
635;True;balanced;gini;5;log2;2;5;300;0.7364297585711663;0.0698767907666439;0.7994070835802713;0.005023602617840954
638;True;balanced;gini;5;log2;2;10;300;0.7363646957901295;0.07166313871203851;0.7987935618408442;0.004541637332071069
861;True;balanced;entropy;5;sqrt;4;10;100;0.7363428027641206;0.07607666887184841;0.799303447633181;0.0061597938982426055
834;True;balanced;entropy;5;auto;4;10;100;0.7363428027641206;0.07607666887184841;0.799303447633181;0.0061597938982426055
828;True;balanced;entropy;5;auto;4;2;100;0.7363272244228959;0.0755439956561259;0.7997700927461157;0.006321743496915083
831;True;balanced;entropy;5;auto;4;5;100;0.7363272244228959;0.0755439956561259;0.7997700927461157;0.006321743496915083
858;True;balanced;entropy;5;sqrt;4;5;100;0.7363272244228959;0.0755439956561259;0.7997700927461157;0.006321743496915083
855;True;balanced;entropy;5;sqrt;4;2;100;0.7363272244228959;0.0755439956561259;0.7997700927461157;0.006321743496915083
1593;False;balanced;gini;5;log2;1;2;100;0.7363138229918749;0.06556406365300278;0.8025582741825152;0.005389356808781242
1839;False;balanced;entropy;5;log2;1;5;100;0.7361845478125436;0.06510087856683318;0.7995497902135245;0.005476232183129178
1845;False;balanced;entropy;5;log2;2;2;100;0.7361065663289363;0.06680481716645302;0.7985066393588678;0.004068885001848976
1846;False;balanced;entropy;5;log2;2;2;200;0.7360313669889359;0.06425152231018547;0.7969661559046288;0.003957974509338076
1841;False;balanced;entropy;5;log2;1;5;300;0.7359715560922298;0.0663201363558666;0.7977378307353399;0.004811353899970508
631;True;balanced;gini;5;log2;2;2;200;0.7357434033540434;0.07156998307388111;0.7994924023101195;0.004396844064887008
646;True;balanced;gini;5;log2;4;10;200;0.7357093991398577;0.06982686539396135;0.797522173206265;0.004308590122765393
628;True;balanced;gini;5;log2;1;10;200;0.7356422147932081;0.07134707687142823;0.7986931441340857;0.0038344505531737226
1842;False;balanced;entropy;5;log2;1;10;100;0.7355223293515805;0.06552110218539645;0.7976681776544294;0.004548572983589104
1854;False;balanced;entropy;5;log2;4;2;100;0.7354764626582505;0.06615200104623163;0.7958697332537893;0.004948308722134974
1857;False;balanced;entropy;5;log2;4;5;100;0.7354764626582505;0.06615200104623163;0.7958697332537893;0.004948308722134974
625;True;balanced;gini;5;log2;1;5;200;0.7354474858636625;0.06883385548480245;0.8000556749848775;0.005002689288867975
868;True;balanced;entropy;5;log2;1;5;200;0.7353682712008943;0.07074157527355869;0.7963651542994016;0.005654311035267923
880;True;balanced;entropy;5;log2;2;10;200;0.7353243806171665;0.0697653518783791;0.7941006407566734;0.0042495660648707865
622;True;balanced;gini;5;log2;1;2;200;0.7352995956801509;0.06956791632656441;0.8012846354735916;0.005917110315584574
1849;False;balanced;entropy;5;log2;2;5;200;0.7352661467936163;0.06377829199047337;0.7967563184187987;0.0037708809756844615
633;True;balanced;gini;5;log2;2;5;100;0.7352441181863169;0.07204213805218342;0.7984819976500062;0.004819518663219537
871;True;balanced;entropy;5;log2;1;10;200;0.735088577445317;0.07007427271853699;0.7950402596706045;0.004580018254314634
1848;False;balanced;entropy;5;log2;2;5;100;0.7350878197280012;0.06573521548509008;0.7969344944296705;0.004018786872324109
1837;False;balanced;entropy;5;log2;1;2;200;0.7350623680923862;0.06624055338481924;0.7983694654435498;0.0042265019904873715
1855;False;balanced;entropy;5;log2;4;2;200;0.73504045991407;0.06524737554667308;0.7951553231336996;0.005125491835597843
1858;False;balanced;entropy;5;log2;4;5;200;0.73504045991407;0.06524737554667308;0.7951553231336996;0.005125491835597843
883;True;balanced;entropy;5;log2;4;2;200;0.7349974661961047;0.07035799069902797;0.7936756490535652;0.004933814511044989
886;True;balanced;entropy;5;log2;4;5;200;0.7349974661961047;0.07035799069902797;0.7936756490535652;0.004933814511044989
889;True;balanced;entropy;5;log2;4;10;200;0.7349048151862612;0.06981587036734925;0.7928210033804234;0.0041799081973422445
642;True;balanced;gini;5;log2;4;5;100;0.7348249813980825;0.07023784831413332;0.7962206880377154;0.006044881443951377
639;True;balanced;gini;5;log2;4;2;100;0.7348249813980825;0.07023784831413332;0.7962206880377154;0.006044881443951377
636;True;balanced;gini;5;log2;2;10;100;0.734787944170018;0.07112078463398218;0.7990746105078943;0.00496837258978499
1851;False;balanced;entropy;5;log2;2;10;100;0.7347441715122759;0.06853570613314719;0.797110415613907;0.004515086131884257
869;True;balanced;entropy;5;log2;1;5;300;0.7345252050414339;0.06830027935638742;0.7977900411797064;0.005003810929014194
884;True;balanced;entropy;5;log2;4;2;300;0.7343158929924252;0.06882113234204178;0.7943999104615665;0.004731967999051929
887;True;balanced;entropy;5;log2;4;5;300;0.7343158929924252;0.06882113234204178;0.7943999104615665;0.004731967999051929
890;True;balanced;entropy;5;log2;4;10;300;0.7341366354833152;0.06731974564121414;0.7945885267776102;0.004366243494839703
866;True;balanced;entropy;5;log2;1;2;300;0.7341219205430164;0.06972992604816912;0.7981581432505612;0.0046665948422209775
875;True;balanced;entropy;5;log2;2;2;300;0.7339759516665492;0.06924890244770812;0.7971833525272901;0.004067107473942976
637;True;balanced;gini;5;log2;2;10;200;0.7339179451320922;0.06991539111964726;0.7986737779548829;0.004258118771495474
643;True;balanced;gini;5;log2;4;5;200;0.7339124076011092;0.06981176511584188;0.7972889276152211;0.004564839213346148
640;True;balanced;gini;5;log2;4;2;200;0.7339124076011092;0.06981176511584188;0.7972889276152211;0.004564839213346148
630;True;balanced;gini;5;log2;2;2;100;0.7338579835712586;0.0706482221831643;0.7993337198805089;0.004832507120462164
864;True;balanced;entropy;5;log2;1;2;100;0.7335457890909222;0.07096671881766471;0.7975295840718141;0.005535861075812744
870;True;balanced;entropy;5;log2;1;10;100;0.7335105142888002;0.07307684100542512;0.7967929333762914;0.005113462030910755
879;True;balanced;entropy;5;log2;2;10;100;0.7334823176978926;0.0737347632217149;0.7939939542923486;0.004218832544200864
627;True;balanced;gini;5;log2;1;10;100;0.7333358119835507;0.06961034295409291;0.8005979070407809;0.004990274646239301
877;True;balanced;entropy;5;log2;2;5;200;0.7332803411911557;0.0679144389623605;0.7942636979238222;0.004719848212257238
885;True;balanced;entropy;5;log2;4;5;100;0.7332389399630873;0.07388832427111779;0.7933185529745863;0.006444620011393877
882;True;balanced;entropy;5;log2;4;2;100;0.7332389399630873;0.07388832427111779;0.7933185529745863;0.006444620011393877
878;True;balanced;entropy;5;log2;2;5;300;0.7329970842071203;0.0671875117996836;0.7966659657027982;0.004323926649426114
888;True;balanced;entropy;5;log2;4;10;100;0.73295650025503;0.0733558070380015;0.7927647682044134;0.004959675363472465
865;True;balanced;entropy;5;log2;1;2;200;0.7328637074616247;0.07035874585211989;0.7965699741675769;0.004549992841650583
874;True;balanced;entropy;5;log2;2;2;200;0.7325087099085874;0.06988465467726487;0.7946713722510632;0.004355292188110639
624;True;balanced;gini;5;log2;1;5;100;0.7324269299182589;0.06861865296953033;0.7994724862397659;0.006804519294824931
867;True;balanced;entropy;5;log2;1;5;100;0.7322074478387425;0.07500257841170462;0.7970142943599067;0.00558858616848797
621;True;balanced;gini;5;log2;1;2;100;0.7315601146400844;0.06948008576338152;0.8021646175195304;0.006577163047406245
876;True;balanced;entropy;5;log2;2;5;100;0.7313492115319666;0.0735462944957271;0.7951566366519602;0.005370381855635673
873;True;balanced;entropy;5;log2;2;2;100;0.7309073907428456;0.07372342118600675;0.7956900971664285;0.0040658924244571905
1082;False;;gini;5;sqrt;1;2;300;0.71537514635485;0.0648810233235084;0.7880145482470677;0.014961067211464583
1055;False;;gini;5;auto;1;2;300;0.71537514635485;0.0648810233235084;0.7880145482470677;0.014961067211464583
1062;False;;gini;5;auto;2;2;100;0.7151335425847217;0.0648097205444538;0.7854469733702425;0.016694441030313846
1089;False;;gini;5;sqrt;2;2;100;0.7151335425847217;0.0648097205444538;0.7854469733702425;0.016694441030313846
1053;False;;gini;5;auto;1;2;100;0.7141092055727917;0.06269665023716212;0.7876692009673905;0.016515198475245654
1080;False;;gini;5;sqrt;1;2;100;0.7141092055727917;0.06269665023716212;0.7876692009673905;0.016515198475245654
1092;False;;gini;5;sqrt;2;5;100;0.7137381999188872;0.06339137860895169;0.7844517136014599;0.016353597265551245
1065;False;;gini;5;auto;2;5;100;0.7137381999188872;0.06339137860895169;0.7844517136014599;0.016353597265551245
1054;False;;gini;5;auto;1;2;200;0.7137260896518655;0.0628692523692032;0.7866032673532176;0.015960273411713258
1081;False;;gini;5;sqrt;1;2;200;0.7137260896518655;0.0628692523692032;0.7866032673532176;0.015960273411713258
1064;False;;gini;5;auto;2;2;300;0.7135644736284228;0.0654681968472951;0.7856707874237561;0.01490103307642687
1091;False;;gini;5;sqrt;2;2;300;0.7135644736284228;0.0654681968472951;0.7856707874237561;0.01490103307642687
1093;False;;gini;5;sqrt;2;5;200;0.7128756939171389;0.06552584525277001;0.7846789777593015;0.015559435723834697
1066;False;;gini;5;auto;2;5;200;0.7128756939171389;0.06552584525277001;0.7846789777593015;0.015559435723834697
1057;False;;gini;5;auto;1;5;200;0.7122293709290407;0.0640998317744015;0.7863631474990337;0.015245571987332479
1084;False;;gini;5;sqrt;1;5;200;0.7122293709290407;0.0640998317744015;0.7863631474990337;0.015245571987332479
1063;False;;gini;5;auto;2;2;200;0.7119687755053278;0.06493846016986883;0.7846564338718174;0.016026912414248105
1090;False;;gini;5;sqrt;2;2;200;0.7119687755053278;0.06493846016986883;0.7846564338718174;0.016026912414248105
1347;False;;entropy;5;sqrt;4;10;100;0.7118586132122682;0.07542020253751205;0.7775003533260597;0.01428967576278964
1320;False;;entropy;5;auto;4;10;100;0.7118586132122682;0.07542020253751205;0.7775003533260597;0.01428967576278964
1069;False;;gini;5;auto;2;10;200;0.7117508656986453;0.06564361240660754;0.7837795330178807;0.01424804618926833
1096;False;;gini;5;sqrt;2;10;200;0.7117508656986453;0.06564361240660754;0.7837795330178807;0.01424804618926833
1095;False;;gini;5;sqrt;2;10;100;0.7116653465108619;0.06376769149851225;0.7827765084785818;0.015544299161893876
1068;False;;gini;5;auto;2;10;100;0.7116653465108619;0.06376769149851225;0.7827765084785818;0.015544299161893876
1061;False;;gini;5;auto;1;10;300;0.7112131609807559;0.06985652992344361;0.7859213480826972;0.014225901356223009
1088;False;;gini;5;sqrt;1;10;300;0.7112131609807559;0.06985652992344361;0.7859213480826972;0.014225901356223009
1058;False;;gini;5;auto;1;5;300;0.7108904353543497;0.07128844389245928;0.7877882759265102;0.014188116426019753
1085;False;;gini;5;sqrt;1;5;300;0.7108904353543497;0.07128844389245928;0.7877882759265102;0.014188116426019753
1100;False;;gini;5;sqrt;4;2;300;0.7108505384652672;0.06931388670561228;0.7824993218179404;0.015383744134951234
1073;False;;gini;5;auto;4;2;300;0.7108505384652672;0.06931388670561228;0.7824993218179404;0.015383744134951234
1103;False;;gini;5;sqrt;4;5;300;0.7108505384652672;0.06931388670561228;0.7824993218179404;0.015383744134951234
1076;False;;gini;5;auto;4;5;300;0.7108505384652672;0.06931388670561228;0.7824993218179404;0.015383744134951234
1094;False;;gini;5;sqrt;2;5;300;0.7107291098558901;0.07142298944004032;0.7862706362699375;0.01354630928418767
1067;False;;gini;5;auto;2;5;300;0.7107291098558901;0.07142298944004032;0.7862706362699375;0.01354630928418767
1086;False;;gini;5;sqrt;1;10;100;0.7104090292633435;0.06367042880602986;0.7834179007054588;0.01434731404309942
1059;False;;gini;5;auto;1;10;100;0.7104090292633435;0.06367042880602986;0.7834179007054588;0.01434731404309942
1087;False;;gini;5;sqrt;1;10;200;0.7099243573387951;0.06897646431000665;0.7852302163740832;0.013933738793167193
1060;False;;gini;5;auto;1;10;200;0.7099243573387951;0.06897646431000665;0.7852302163740832;0.013933738793167193
1329;False;;entropy;5;sqrt;1;10;100;0.7098664098186082;0.06938313372325165;0.7803317172386735;0.013946496862594684
1302;False;;entropy;5;auto;1;10;100;0.7098664098186082;0.06938313372325165;0.7803317172386735;0.013946496862594684
1299;False;;entropy;5;auto;1;5;100;0.7097382339093529;0.06826843006359115;0.7797652047047681;0.015821433940668293
1326;False;;entropy;5;sqrt;1;5;100;0.7097382339093529;0.06826843006359115;0.7797652047047681;0.015821433940668293
1077;False;;gini;5;auto;4;10;100;0.7096077399326506;0.0631742513404083;0.7808481778403009;0.017334447782398493
1104;False;;gini;5;sqrt;4;10;100;0.7096077399326506;0.0631742513404083;0.7808481778403009;0.017334447782398493
1120;False;;gini;5;log2;2;5;200;0.7093481010464476;0.0633821829020077;0.7770948476208941;0.016588870665245916
1311;False;;entropy;5;auto;2;10;100;0.7092485584644647;0.07140710647445521;0.7779582193442469;0.015339245662043609
1338;False;;entropy;5;sqrt;2;10;100;0.7092485584644647;0.07140710647445521;0.7779582193442469;0.015339245662043609
1056;False;;gini;5;auto;1;5;100;0.709208517962864;0.06366371666598432;0.7866806566299333;0.017869958688612988
1083;False;;gini;5;sqrt;1;5;100;0.709208517962864;0.06366371666598432;0.7866806566299333;0.017869958688612988
1101;False;;gini;5;sqrt;4;5;100;0.7090475973713903;0.06451866222191764;0.779152045103109;0.0178304774034091
1071;False;;gini;5;auto;4;2;100;0.7090475973713903;0.06451866222191764;0.779152045103109;0.0178304774034091
1074;False;;gini;5;auto;4;5;100;0.7090475973713903;0.06451866222191764;0.779152045103109;0.0178304774034091
1098;False;;gini;5;sqrt;4;2;100;0.7090475973713903;0.06451866222191764;0.779152045103109;0.0178304774034091
1105;False;;gini;5;sqrt;4;10;200;0.7089247228285027;0.07096308738929023;0.7809874732112754;0.01431653946438148
