;param_alpha;param_class_weight;param_eta0;param_fit_intercept;param_l1_ratio;param_learning_rate;param_loss;param_max_iter;param_penalty;param_tol;mean_test_score;std_test_score;mean_train_score;std_train_score
4315;0.001;;0.01;False;0.15;invscaling;modified_huber;2000;l2;0.001;0.6231187680792825;0.06965782955034318;0.6560349030797041;0.06385639375359542
4314;0.001;;0.01;False;0.15;invscaling;modified_huber;2000;l2;0.0001;0.6231187680792825;0.06965782955034318;0.6560349030797041;0.06385639375359542
5975;0.001;balanced;0.01;True;0.3;constant;modified_huber;2000;elasticnet;0.001;0.6230885778258608;0.07266721275579628;0.6614727181588697;0.05389169200420521
5974;0.001;balanced;0.01;True;0.3;constant;modified_huber;2000;elasticnet;0.0001;0.6230885778258608;0.07266721275579628;0.6614727181588697;0.05389169200420521
5969;0.001;balanced;0.01;True;0.3;constant;modified_huber;1000;elasticnet;0.001;0.6230885778258608;0.07266721275579628;0.6614727181588697;0.05389169200420521
5968;0.001;balanced;0.01;True;0.3;constant;modified_huber;1000;elasticnet;0.0001;0.6230885778258608;0.07266721275579628;0.6614727181588697;0.05389169200420521
2207;0.0001;balanced;0.01;True;0.5;optimal;hinge;2000;elasticnet;0.001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
3503;0.0001;balanced;1.0;True;0.5;optimal;hinge;2000;elasticnet;0.001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
2855;0.0001;balanced;0.1;True;0.5;optimal;hinge;2000;elasticnet;0.001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
2206;0.0001;balanced;0.01;True;0.5;optimal;hinge;2000;elasticnet;0.0001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
2849;0.0001;balanced;0.1;True;0.5;optimal;hinge;1000;elasticnet;0.001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
2201;0.0001;balanced;0.01;True;0.5;optimal;hinge;1000;elasticnet;0.001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
3502;0.0001;balanced;1.0;True;0.5;optimal;hinge;2000;elasticnet;0.0001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
2200;0.0001;balanced;0.01;True;0.5;optimal;hinge;1000;elasticnet;0.0001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
2854;0.0001;balanced;0.1;True;0.5;optimal;hinge;2000;elasticnet;0.0001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
3496;0.0001;balanced;1.0;True;0.5;optimal;hinge;1000;elasticnet;0.0001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
3497;0.0001;balanced;1.0;True;0.5;optimal;hinge;1000;elasticnet;0.001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
2848;0.0001;balanced;0.1;True;0.5;optimal;hinge;1000;elasticnet;0.0001;0.6229621105833827;0.08271542078811461;0.6287903381679156;0.061816098897941936
8028;0.01;;0.01;True;0.5;optimal;hinge;1000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
7921;0.01;;0.01;True;0.3;optimal;hinge;1000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
7926;0.01;;0.01;True;0.3;optimal;hinge;2000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
7927;0.01;;0.01;True;0.3;optimal;hinge;2000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8467;0.01;;0.1;True;0.15;optimal;hinge;2000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8029;0.01;;0.01;True;0.5;optimal;hinge;1000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9324;0.01;;1.0;True;0.5;optimal;hinge;1000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8034;0.01;;0.01;True;0.5;optimal;hinge;2000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9325;0.01;;1.0;True;0.5;optimal;hinge;1000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9330;0.01;;1.0;True;0.5;optimal;hinge;2000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9331;0.01;;1.0;True;0.5;optimal;hinge;2000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8466;0.01;;0.1;True;0.15;optimal;hinge;2000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
7813;0.01;;0.01;True;0.15;optimal;hinge;1000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
7920;0.01;;0.01;True;0.3;optimal;hinge;1000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
7819;0.01;;0.01;True;0.15;optimal;hinge;2000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9216;0.01;;1.0;True;0.3;optimal;hinge;1000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9217;0.01;;1.0;True;0.3;optimal;hinge;1000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9222;0.01;;1.0;True;0.3;optimal;hinge;2000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9223;0.01;;1.0;True;0.3;optimal;hinge;2000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8568;0.01;;0.1;True;0.3;optimal;hinge;1000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8569;0.01;;0.1;True;0.3;optimal;hinge;1000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9115;0.01;;1.0;True;0.15;optimal;hinge;2000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9114;0.01;;1.0;True;0.15;optimal;hinge;2000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9109;0.01;;1.0;True;0.15;optimal;hinge;1000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9108;0.01;;1.0;True;0.15;optimal;hinge;1000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8575;0.01;;0.1;True;0.3;optimal;hinge;2000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8676;0.01;;0.1;True;0.5;optimal;hinge;1000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8677;0.01;;0.1;True;0.5;optimal;hinge;1000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8682;0.01;;0.1;True;0.5;optimal;hinge;2000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8460;0.01;;0.1;True;0.15;optimal;hinge;1000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8683;0.01;;0.1;True;0.5;optimal;hinge;2000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8461;0.01;;0.1;True;0.15;optimal;hinge;1000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
7812;0.01;;0.01;True;0.15;optimal;hinge;1000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
7818;0.01;;0.01;True;0.15;optimal;hinge;2000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8574;0.01;;0.1;True;0.3;optimal;hinge;2000;l2;0.0001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
8035;0.01;;0.01;True;0.5;optimal;hinge;2000;l2;0.001;0.6229275365961845;0.06412272406679954;0.6499687368636354;0.03774403658807865
9701;0.01;;1.0;False;0.5;invscaling;log;1000;elasticnet;0.001;0.6229271414347443;0.07637155221973821;0.6540341062999859;0.07560618736130187
9706;0.01;;1.0;False;0.5;invscaling;log;2000;elasticnet;0.0001;0.6229271414347443;0.07637155221973821;0.6540341062999859;0.07560618736130187
9707;0.01;;1.0;False;0.5;invscaling;log;2000;elasticnet;0.001;0.6229271414347443;0.07637155221973821;0.6540341062999859;0.07560618736130187
9700;0.01;;1.0;False;0.5;invscaling;log;1000;elasticnet;0.0001;0.6229271414347443;0.07637155221973821;0.6540341062999859;0.07560618736130187
5628;0.001;;1.0;False;0.3;constant;log;1000;l2;0.0001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
5634;0.001;;1.0;False;0.3;constant;log;2000;l2;0.0001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
5527;0.001;;1.0;False;0.15;constant;log;2000;l2;0.001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
5526;0.001;;1.0;False;0.15;constant;log;2000;l2;0.0001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
5635;0.001;;1.0;False;0.3;constant;log;2000;l2;0.001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
5629;0.001;;1.0;False;0.3;constant;log;1000;l2;0.001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
5743;0.001;;1.0;False;0.5;constant;log;2000;l2;0.001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
5737;0.001;;1.0;False;0.5;constant;log;1000;l2;0.001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
5736;0.001;;1.0;False;0.5;constant;log;1000;l2;0.0001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
5742;0.001;;1.0;False;0.5;constant;log;2000;l2;0.0001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
5520;0.001;;1.0;False;0.15;constant;log;1000;l2;0.0001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
5521;0.001;;1.0;False;0.15;constant;log;1000;l2;0.001;0.6227947464478751;0.04827533910522277;0.6417837443057287;0.05082383084582902
7631;0.001;balanced;1.0;False;0.3;optimal;modified_huber;2000;elasticnet;0.001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
7630;0.001;balanced;1.0;False;0.3;optimal;modified_huber;2000;elasticnet;0.0001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
6334;0.001;balanced;0.01;False;0.3;optimal;modified_huber;2000;elasticnet;0.0001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
6329;0.001;balanced;0.01;False;0.3;optimal;modified_huber;1000;elasticnet;0.001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
6335;0.001;balanced;0.01;False;0.3;optimal;modified_huber;2000;elasticnet;0.001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
6976;0.001;balanced;0.1;False;0.3;optimal;modified_huber;1000;elasticnet;0.0001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
6328;0.001;balanced;0.01;False;0.3;optimal;modified_huber;1000;elasticnet;0.0001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
6977;0.001;balanced;0.1;False;0.3;optimal;modified_huber;1000;elasticnet;0.001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
6982;0.001;balanced;0.1;False;0.3;optimal;modified_huber;2000;elasticnet;0.0001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
7625;0.001;balanced;1.0;False;0.3;optimal;modified_huber;1000;elasticnet;0.001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
7624;0.001;balanced;1.0;False;0.3;optimal;modified_huber;1000;elasticnet;0.0001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
6983;0.001;balanced;0.1;False;0.3;optimal;modified_huber;2000;elasticnet;0.001;0.6223042253944799;0.06350333567788641;0.6441696351485506;0.062243580653926406
8412;0.01;;0.01;False;0.5;invscaling;modified_huber;1000;l2;0.0001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
8418;0.01;;0.01;False;0.5;invscaling;modified_huber;2000;l2;0.0001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
8413;0.01;;0.01;False;0.5;invscaling;modified_huber;1000;l2;0.001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
8419;0.01;;0.01;False;0.5;invscaling;modified_huber;2000;l2;0.001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
8202;0.01;;0.01;False;0.15;invscaling;modified_huber;2000;l2;0.0001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
8311;0.01;;0.01;False;0.3;invscaling;modified_huber;2000;l2;0.001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
8310;0.01;;0.01;False;0.3;invscaling;modified_huber;2000;l2;0.0001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
8304;0.01;;0.01;False;0.3;invscaling;modified_huber;1000;l2;0.0001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
8196;0.01;;0.01;False;0.15;invscaling;modified_huber;1000;l2;0.0001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
8305;0.01;;0.01;False;0.3;invscaling;modified_huber;1000;l2;0.001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
8197;0.01;;0.01;False;0.15;invscaling;modified_huber;1000;l2;0.001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
8203;0.01;;0.01;False;0.15;invscaling;modified_huber;2000;l2;0.001;0.6223013214988923;0.0729071198563385;0.6564678997767365;0.06385381462769991
5272;0.001;;1.0;True;0.15;invscaling;log;1000;elasticnet;0.0001;0.6221131324739029;0.05746181055781003;0.6580798027841668;0.05867851530456108
5279;0.001;;1.0;True;0.15;invscaling;log;2000;elasticnet;0.001;0.6221131324739029;0.05746181055781003;0.6580798027841668;0.05867851530456108
5273;0.001;;1.0;True;0.15;invscaling;log;1000;elasticnet;0.001;0.6221131324739029;0.05746181055781003;0.6580798027841668;0.05867851530456108
5278;0.001;;1.0;True;0.15;invscaling;log;2000;elasticnet;0.0001;0.6221131324739029;0.05746181055781003;0.6580798027841668;0.05867851530456108
2915;0.0001;balanced;0.1;True;0.5;invscaling;modified_huber;2000;elasticnet;0.001;0.6220836345635904;0.07418246267055068;0.6413277891277345;0.07916346770891186
2908;0.0001;balanced;0.1;True;0.5;invscaling;modified_huber;1000;elasticnet;0.0001;0.6220836345635904;0.07418246267055068;0.6413277891277345;0.07916346770891186
2909;0.0001;balanced;0.1;True;0.5;invscaling;modified_huber;1000;elasticnet;0.001;0.6220836345635904;0.07418246267055068;0.6413277891277345;0.07916346770891186
2914;0.0001;balanced;0.1;True;0.5;invscaling;modified_huber;2000;elasticnet;0.0001;0.6220836345635904;0.07418246267055068;0.6413277891277345;0.07916346770891186
3604;0.0001;balanced;1.0;False;0.15;optimal;hinge;1000;elasticnet;0.0001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
2956;0.0001;balanced;0.1;False;0.15;optimal;hinge;1000;elasticnet;0.0001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
2957;0.0001;balanced;0.1;False;0.15;optimal;hinge;1000;elasticnet;0.001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
3605;0.0001;balanced;1.0;False;0.15;optimal;hinge;1000;elasticnet;0.001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
3611;0.0001;balanced;1.0;False;0.15;optimal;hinge;2000;elasticnet;0.001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
2962;0.0001;balanced;0.1;False;0.15;optimal;hinge;2000;elasticnet;0.0001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
3610;0.0001;balanced;1.0;False;0.15;optimal;hinge;2000;elasticnet;0.0001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
2309;0.0001;balanced;0.01;False;0.15;optimal;hinge;1000;elasticnet;0.001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
2963;0.0001;balanced;0.1;False;0.15;optimal;hinge;2000;elasticnet;0.001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
2314;0.0001;balanced;0.01;False;0.15;optimal;hinge;2000;elasticnet;0.0001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
2308;0.0001;balanced;0.01;False;0.15;optimal;hinge;1000;elasticnet;0.0001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
2315;0.0001;balanced;0.01;False;0.15;optimal;hinge;2000;elasticnet;0.001;0.6220468354369771;0.08436077432593159;0.6261539034195341;0.06626418034571326
725;0.0001;;0.1;True;0.15;invscaling;hinge;1000;elasticnet;0.001;0.6217745969595557;0.06493767436994606;0.6752223309153893;0.065641643075819
731;0.0001;;0.1;True;0.15;invscaling;hinge;2000;elasticnet;0.001;0.6217745969595557;0.06493767436994606;0.6752223309153893;0.065641643075819
643;0.0001;;0.01;False;0.5;invscaling;modified_huber;2000;l2;0.001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
642;0.0001;;0.01;False;0.5;invscaling;modified_huber;2000;l2;0.0001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
637;0.0001;;0.01;False;0.5;invscaling;modified_huber;1000;l2;0.001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
636;0.0001;;0.01;False;0.5;invscaling;modified_huber;1000;l2;0.0001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
426;0.0001;;0.01;False;0.15;invscaling;modified_huber;2000;l2;0.0001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
528;0.0001;;0.01;False;0.3;invscaling;modified_huber;1000;l2;0.0001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
529;0.0001;;0.01;False;0.3;invscaling;modified_huber;1000;l2;0.001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
421;0.0001;;0.01;False;0.15;invscaling;modified_huber;1000;l2;0.001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
420;0.0001;;0.01;False;0.15;invscaling;modified_huber;1000;l2;0.0001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
427;0.0001;;0.01;False;0.15;invscaling;modified_huber;2000;l2;0.001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
534;0.0001;;0.01;False;0.3;invscaling;modified_huber;2000;l2;0.0001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
535;0.0001;;0.01;False;0.3;invscaling;modified_huber;2000;l2;0.001;0.6217582405349315;0.07321230003044495;0.6567666103624725;0.06384345753904438
10787;0.01;balanced;0.1;False;0.15;invscaling;log;2000;elasticnet;0.001;0.6217561930305278;0.07015256011048238;0.6447147985503152;0.061025967129279844
10780;0.01;balanced;0.1;False;0.15;invscaling;log;1000;elasticnet;0.0001;0.6217561930305278;0.07015256011048238;0.6447147985503152;0.061025967129279844
10781;0.01;balanced;0.1;False;0.15;invscaling;log;1000;elasticnet;0.001;0.6217561930305278;0.07015256011048238;0.6447147985503152;0.061025967129279844
10786;0.01;balanced;0.1;False;0.15;invscaling;log;2000;elasticnet;0.0001;0.6217561930305278;0.07015256011048238;0.6447147985503152;0.061025967129279844
10886;0.01;balanced;0.1;False;0.3;invscaling;log;1000;l1;0.0001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
10887;0.01;balanced;0.1;False;0.3;invscaling;log;1000;l1;0.001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
10893;0.01;balanced;0.1;False;0.3;invscaling;log;2000;l1;0.001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
10892;0.01;balanced;0.1;False;0.3;invscaling;log;2000;l1;0.0001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
10994;0.01;balanced;0.1;False;0.5;invscaling;log;1000;l1;0.0001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
11001;0.01;balanced;0.1;False;0.5;invscaling;log;2000;l1;0.001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
10995;0.01;balanced;0.1;False;0.5;invscaling;log;1000;l1;0.001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
11000;0.01;balanced;0.1;False;0.5;invscaling;log;2000;l1;0.0001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
10778;0.01;balanced;0.1;False;0.15;invscaling;log;1000;l1;0.0001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
10779;0.01;balanced;0.1;False;0.15;invscaling;log;1000;l1;0.001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
10784;0.01;balanced;0.1;False;0.15;invscaling;log;2000;l1;0.0001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
10785;0.01;balanced;0.1;False;0.15;invscaling;log;2000;l1;0.001;0.6216592472648534;0.07240879065317868;0.6478407631508218;0.06944242363755007
4786;0.001;;0.1;True;0.5;constant;modified_huber;2000;elasticnet;0.0001;0.6216490951024439;0.02565937218877962;0.6491089357926398;0.060272677633985874
4781;0.001;;0.1;True;0.5;constant;modified_huber;1000;elasticnet;0.001;0.6216490951024439;0.02565937218877962;0.6491089357926398;0.060272677633985874
4780;0.001;;0.1;True;0.5;constant;modified_huber;1000;elasticnet;0.0001;0.6216490951024439;0.02565937218877962;0.6491089357926398;0.060272677633985874
4787;0.001;;0.1;True;0.5;constant;modified_huber;2000;elasticnet;0.001;0.6216490951024439;0.02565937218877962;0.6491089357926398;0.060272677633985874
4147;0.001;;0.01;True;0.5;optimal;hinge;2000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4795;0.001;;0.1;True;0.5;optimal;hinge;2000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5221;0.001;;1.0;True;0.15;optimal;hinge;1000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4146;0.001;;0.01;True;0.5;optimal;hinge;2000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4141;0.001;;0.01;True;0.5;optimal;hinge;1000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4140;0.001;;0.01;True;0.5;optimal;hinge;1000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5436;0.001;;1.0;True;0.5;optimal;hinge;1000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4039;0.001;;0.01;True;0.3;optimal;hinge;2000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4038;0.001;;0.01;True;0.3;optimal;hinge;2000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4033;0.001;;0.01;True;0.3;optimal;hinge;1000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5335;0.001;;1.0;True;0.3;optimal;hinge;2000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4032;0.001;;0.01;True;0.3;optimal;hinge;1000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5334;0.001;;1.0;True;0.3;optimal;hinge;2000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
3931;0.001;;0.01;True;0.15;optimal;hinge;2000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
3930;0.001;;0.01;True;0.15;optimal;hinge;2000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
3925;0.001;;0.01;True;0.15;optimal;hinge;1000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5329;0.001;;1.0;True;0.3;optimal;hinge;1000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
3924;0.001;;0.01;True;0.15;optimal;hinge;1000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5328;0.001;;1.0;True;0.3;optimal;hinge;1000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5437;0.001;;1.0;True;0.5;optimal;hinge;1000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4579;0.001;;0.1;True;0.15;optimal;hinge;2000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4794;0.001;;0.1;True;0.5;optimal;hinge;2000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5226;0.001;;1.0;True;0.15;optimal;hinge;2000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4681;0.001;;0.1;True;0.3;optimal;hinge;1000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4680;0.001;;0.1;True;0.3;optimal;hinge;1000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5220;0.001;;1.0;True;0.15;optimal;hinge;1000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4686;0.001;;0.1;True;0.3;optimal;hinge;2000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4789;0.001;;0.1;True;0.5;optimal;hinge;1000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4687;0.001;;0.1;True;0.3;optimal;hinge;2000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5442;0.001;;1.0;True;0.5;optimal;hinge;2000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5227;0.001;;1.0;True;0.15;optimal;hinge;2000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
5443;0.001;;1.0;True;0.5;optimal;hinge;2000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4572;0.001;;0.1;True;0.15;optimal;hinge;1000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4573;0.001;;0.1;True;0.15;optimal;hinge;1000;l2;0.001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4578;0.001;;0.1;True;0.15;optimal;hinge;2000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
4788;0.001;;0.1;True;0.5;optimal;hinge;1000;l2;0.0001;0.6216451973048689;0.04746297613994038;0.638244828599723;0.057160088894365725
11116;0.01;balanced;1.0;True;0.15;invscaling;modified_huber;1000;elasticnet;0.0001;0.6216405216091846;0.06784394176954105;0.6502354600156288;0.06504768398339128
