;param_activation;param_alpha;param_early_stopping;param_hidden_layer_sizes;param_learning_rate;param_max_iter;param_solver;mean_test_score;std_test_score;mean_train_score;std_train_score
100;relu;0.001;True;(50, 100, 50);constant;1000;sgd;0.6880330091786699;0.06990419551314808;0.7383795871441039;0.01040151094302138
96;relu;0.001;True;(50, 100, 50);constant;200;sgd;0.6880330091786699;0.06990419551314808;0.7383795871441039;0.01040151094302138
98;relu;0.001;True;(50, 100, 50);constant;500;sgd;0.6880330091786699;0.06990419551314808;0.7383795871441039;0.01040151094302138
22;relu;0.0001;True;(50, 50);adaptive;1000;sgd;0.6875429646927885;0.036494585785097865;0.7357781410013403;0.024736656503902374
20;relu;0.0001;True;(50, 50);adaptive;500;sgd;0.6875429646927885;0.036494585785097865;0.7357781410013403;0.024736656503902374
18;relu;0.0001;True;(50, 50);adaptive;200;sgd;0.6875429646927885;0.036494585785097865;0.7357781410013403;0.024736656503902374
90;relu;0.001;True;(50, 50);adaptive;200;sgd;0.6872697406490726;0.03659347110596761;0.7360021307633972;0.024505606394200696
92;relu;0.001;True;(50, 50);adaptive;500;sgd;0.6872697406490726;0.03659347110596761;0.7360021307633972;0.024505606394200696
94;relu;0.001;True;(50, 50);adaptive;1000;sgd;0.6872697406490726;0.03659347110596761;0.7360021307633972;0.024505606394200696
158;relu;0.01;True;(50, 50);constant;500;sgd;0.6872537183590204;0.03707936275633613;0.735502576581889;0.026245065914907897
160;relu;0.01;True;(50, 50);constant;1000;sgd;0.6872537183590204;0.03707936275633613;0.735502576581889;0.026245065914907897
156;relu;0.01;True;(50, 50);constant;200;sgd;0.6872537183590204;0.03707936275633613;0.735502576581889;0.026245065914907897
546;tanh;0.001;False;(100,);adaptive;200;sgd;0.6870808537646313;0.06477055916799948;0.7672027495387093;0.017463886560524364
509;tanh;0.001;True;(100,);constant;1000;adam;0.6865859911392405;0.07809345233392315;0.7527938284293159;0.023637101175652167
505;tanh;0.001;True;(100,);constant;200;adam;0.6865859911392405;0.07809345233392315;0.7527938284293159;0.023637101175652167
511;tanh;0.001;True;(100,);adaptive;200;adam;0.6865859911392405;0.07809345233392315;0.7527938284293159;0.023637101175652167
513;tanh;0.001;True;(100,);adaptive;500;adam;0.6865859911392405;0.07809345233392315;0.7527938284293159;0.023637101175652167
515;tanh;0.001;True;(100,);adaptive;1000;adam;0.6865859911392405;0.07809345233392315;0.7527938284293159;0.023637101175652167
507;tanh;0.001;True;(100,);constant;500;adam;0.6865859911392405;0.07809345233392315;0.7527938284293159;0.023637101175652167
540;tanh;0.001;False;(100,);constant;200;sgd;0.6864723344948545;0.06533184348060088;0.767023584006241;0.01796890279714027
468;tanh;0.0001;False;(100,);constant;200;sgd;0.6864723344948545;0.06533184348060088;0.7669841139037095;0.018080409430045425
34;relu;0.0001;True;(50, 100, 50);adaptive;1000;sgd;0.6863667939908394;0.06551581390637501;0.7399859045691237;0.015430238014539225
32;relu;0.0001;True;(50, 100, 50);adaptive;500;sgd;0.6863667939908394;0.06551581390637501;0.7399859045691237;0.015430238014539225
30;relu;0.0001;True;(50, 100, 50);adaptive;200;sgd;0.6863667939908394;0.06551581390637501;0.7399859045691237;0.015430238014539225
577;tanh;0.01;True;(100,);constant;200;adam;0.6863334658867152;0.0778337972807574;0.752320715833626;0.023237217284665174
579;tanh;0.01;True;(100,);constant;500;adam;0.6863334658867152;0.0778337972807574;0.752320715833626;0.023237217284665174
581;tanh;0.01;True;(100,);constant;1000;adam;0.6863334658867152;0.0778337972807574;0.752320715833626;0.023237217284665174
583;tanh;0.01;True;(100,);adaptive;200;adam;0.6863334658867152;0.0778337972807574;0.752320715833626;0.023237217284665174
585;tanh;0.01;True;(100,);adaptive;500;adam;0.6863334658867152;0.0778337972807574;0.752320715833626;0.023237217284665174
587;tanh;0.01;True;(100,);adaptive;1000;adam;0.6863334658867152;0.0778337972807574;0.752320715833626;0.023237217284665174
102;relu;0.001;True;(50, 100, 50);adaptive;200;sgd;0.6861641133588284;0.07015442864069704;0.7382073880495833;0.013213477981345421
104;relu;0.001;True;(50, 100, 50);adaptive;500;sgd;0.6861641133588284;0.07015442864069704;0.7382073880495833;0.013213477981345421
106;relu;0.001;True;(50, 100, 50);adaptive;1000;sgd;0.6861641133588284;0.07015442864069704;0.7382073880495833;0.013213477981345421
14;relu;0.0001;True;(50, 50);constant;500;sgd;0.6850726345242372;0.036490379477846356;0.7325937257596074;0.02313865164511741
16;relu;0.0001;True;(50, 50);constant;1000;sgd;0.6850726345242372;0.036490379477846356;0.7325937257596074;0.02313865164511741
12;relu;0.0001;True;(50, 50);constant;200;sgd;0.6850726345242372;0.036490379477846356;0.7325937257596074;0.02313865164511741
86;relu;0.001;True;(50, 50);constant;500;sgd;0.6847994104805213;0.03657082475414959;0.7328177155216642;0.022922615961842165
84;relu;0.001;True;(50, 50);constant;200;sgd;0.6847994104805213;0.03657082475414959;0.7328177155216642;0.022922615961842165
88;relu;0.001;True;(50, 50);constant;1000;sgd;0.6847994104805213;0.03657082475414959;0.7328177155216642;0.022922615961842165
174;relu;0.01;True;(50, 100, 50);adaptive;200;sgd;0.6846010311941738;0.06623328445189126;0.7385706550464131;0.01512943616538222
176;relu;0.01;True;(50, 100, 50);adaptive;500;sgd;0.6846010311941738;0.06623328445189126;0.7385706550464131;0.01512943616538222
178;relu;0.01;True;(50, 100, 50);adaptive;1000;sgd;0.6846010311941738;0.06623328445189126;0.7385706550464131;0.01512943616538222
150;relu;0.01;True;(100,);adaptive;200;sgd;0.6821664410331083;0.06292464671665898;0.7358215049642916;0.023854207490286737
152;relu;0.01;True;(100,);adaptive;500;sgd;0.6821664410331083;0.06292464671665898;0.7358215049642916;0.023854207490286737
154;relu;0.01;True;(100,);adaptive;1000;sgd;0.6821664410331083;0.06292464671665898;0.7358215049642916;0.023854207490286737
148;relu;0.01;True;(100,);constant;1000;sgd;0.6819959187249264;0.05461557115280653;0.7318665285570011;0.021153431588993306
146;relu;0.01;True;(100,);constant;500;sgd;0.6819959187249264;0.05461557115280653;0.7318665285570011;0.021153431588993306
144;relu;0.01;True;(100,);constant;200;sgd;0.6819959187249264;0.05461557115280653;0.7318665285570011;0.021153431588993306
10;relu;0.0001;True;(100,);adaptive;1000;sgd;0.6811336083437146;0.05997215657612613;0.7359893817980702;0.025263482995252655
8;relu;0.0001;True;(100,);adaptive;500;sgd;0.6811336083437146;0.05997215657612613;0.7359893817980702;0.025263482995252655
6;relu;0.0001;True;(100,);adaptive;200;sgd;0.6811336083437146;0.05997215657612613;0.7359893817980702;0.025263482995252655
252;logistic;0.0001;False;(100,);constant;200;sgd;0.6801044661214747;0.07166093362367487;0.7384688208685422;0.01483199825754376
324;logistic;0.001;False;(100,);constant;200;sgd;0.6801044661214747;0.07166093362367487;0.738410409653589;0.01493637011913591
396;logistic;0.01;False;(100,);constant;200;sgd;0.6789811001084028;0.0733140766341987;0.738381990003831;0.014937610135199304
402;logistic;0.01;False;(100,);adaptive;200;sgd;0.6789811001084028;0.0733140766341987;0.7384190782898304;0.014871261064698925
330;logistic;0.001;False;(100,);adaptive;200;sgd;0.6786338778861806;0.07294212573550209;0.7384411842354478;0.014881214724397273
258;logistic;0.0001;False;(100,);adaptive;200;sgd;0.6786338778861806;0.07294212573550209;0.7384411842354478;0.014881214724397273
108;relu;0.001;False;(100,);constant;200;sgd;0.6769266811001763;0.05276281937854346;0.7445821260304715;0.02045867077247245
112;relu;0.001;False;(100,);constant;1000;sgd;0.6769266811001763;0.05276281937854346;0.7445821260304715;0.02045867077247245
110;relu;0.001;False;(100,);constant;500;sgd;0.6769266811001763;0.05276281937854346;0.7445821260304715;0.02045867077247245
60;relu;0.0001;False;(50, 100, 50);constant;200;sgd;0.6761091789968007;0.0702064303581148;0.7586029921986047;0.03746314082662612
64;relu;0.0001;False;(50, 100, 50);constant;1000;sgd;0.6761091789968007;0.0702064303581148;0.7586029921986047;0.03746314082662612
62;relu;0.0001;False;(50, 100, 50);constant;500;sgd;0.6761091789968007;0.0702064303581148;0.7586029921986047;0.03746314082662612
182;relu;0.01;False;(100,);constant;500;sgd;0.6738024283402779;0.058609099562147174;0.745311967313332;0.020291470887313753
184;relu;0.01;False;(100,);constant;1000;sgd;0.6738024283402779;0.058609099562147174;0.745311967313332;0.020291470887313753
180;relu;0.01;False;(100,);constant;200;sgd;0.6738024283402779;0.058609099562147174;0.745311967313332;0.020291470887313753
204;relu;0.01;False;(50, 100, 50);constant;200;sgd;0.6727244612919465;0.062340970548579275;0.7440851736836199;0.031156860533755465
208;relu;0.01;False;(50, 100, 50);constant;1000;sgd;0.6727244612919465;0.062340970548579275;0.7440851736836199;0.031156860533755465
206;relu;0.01;False;(50, 100, 50);constant;500;sgd;0.6727244612919465;0.062340970548579275;0.7440851736836199;0.031156860533755465
36;relu;0.0001;False;(100,);constant;200;sgd;0.672353670130256;0.05696442044783695;0.7447806985190647;0.02116920523757139
40;relu;0.0001;False;(100,);constant;1000;sgd;0.672353670130256;0.05696442044783695;0.7447806985190647;0.02116920523757139
38;relu;0.0001;False;(100,);constant;500;sgd;0.672353670130256;0.05696442044783695;0.7447806985190647;0.02116920523757139
136;relu;0.001;False;(50, 100, 50);constant;1000;sgd;0.6702707089878952;0.06142465150074577;0.7460595797468361;0.04464578601876827
134;relu;0.001;False;(50, 100, 50);constant;500;sgd;0.6702707089878952;0.06142465150074577;0.7460595797468361;0.04464578601876827
132;relu;0.001;False;(50, 100, 50);constant;200;sgd;0.6702707089878952;0.06142465150074577;0.7460595797468361;0.04464578601876827
410;logistic;0.01;False;(50, 50);constant;500;sgd;0.6679042881946284;0.06627746787747346;0.7235973646556;0.018276810750530042
416;logistic;0.01;False;(50, 50);adaptive;500;sgd;0.6679042881946284;0.06627746787747346;0.723816794229444;0.017993443415812143
272;logistic;0.0001;False;(50, 50);adaptive;500;sgd;0.6676517629421032;0.06615088909529628;0.7240958597118656;0.018086260827400176
338;logistic;0.001;False;(50, 50);constant;500;sgd;0.6676517629421032;0.06615088909529628;0.7240322809478847;0.01810053752852045
266;logistic;0.0001;False;(50, 50);constant;500;sgd;0.6676517629421032;0.06615088909529628;0.7240642911911627;0.018124744582749663
344;logistic;0.001;False;(50, 50);adaptive;500;sgd;0.6676517629421032;0.06615088909529628;0.7240638494685877;0.0180620581435303
610;tanh;0.01;True;(50, 100, 50);adaptive;1000;sgd;0.663837606561155;0.05814591821788226;0.7096318988315911;0.01332206013441836
608;tanh;0.01;True;(50, 100, 50);adaptive;500;sgd;0.663837606561155;0.05814591821788226;0.7096318988315911;0.01332206013441836
606;tanh;0.01;True;(50, 100, 50);adaptive;200;sgd;0.663837606561155;0.05814591821788226;0.7096318988315911;0.01332206013441836
538;tanh;0.001;True;(50, 100, 50);adaptive;1000;sgd;0.6636896102041423;0.0579793568873862;0.709867056750643;0.013223519688835677
536;tanh;0.001;True;(50, 100, 50);adaptive;500;sgd;0.6636896102041423;0.0579793568873862;0.709867056750643;0.013223519688835677
534;tanh;0.001;True;(50, 100, 50);adaptive;200;sgd;0.6636896102041423;0.0579793568873862;0.709867056750643;0.013223519688835677
466;tanh;0.0001;True;(50, 100, 50);adaptive;1000;sgd;0.6636896102041423;0.0579793568873862;0.7098338621212801;0.0132371969980123
464;tanh;0.0001;True;(50, 100, 50);adaptive;500;sgd;0.6636896102041423;0.0579793568873862;0.7098338621212801;0.0132371969980123
462;tanh;0.0001;True;(50, 100, 50);adaptive;200;sgd;0.6636896102041423;0.0579793568873862;0.7098338621212801;0.0132371969980123
602;tanh;0.01;True;(50, 100, 50);constant;500;sgd;0.6573850556719367;0.05815939715403516;0.6995016372188538;0.023910358928267407
604;tanh;0.01;True;(50, 100, 50);constant;1000;sgd;0.6573850556719367;0.05815939715403516;0.6995016372188538;0.023910358928267407
600;tanh;0.01;True;(50, 100, 50);constant;200;sgd;0.6573850556719367;0.05815939715403516;0.6995016372188538;0.023910358928267407
458;tanh;0.0001;True;(50, 100, 50);constant;500;sgd;0.6543112851801335;0.05497334378743746;0.6970890246198156;0.024726134003891984
460;tanh;0.0001;True;(50, 100, 50);constant;1000;sgd;0.6543112851801335;0.05497334378743746;0.6970890246198156;0.024726134003891984
528;tanh;0.001;True;(50, 100, 50);constant;200;sgd;0.6543112851801335;0.05497334378743746;0.6970890246198156;0.024726134003891984
530;tanh;0.001;True;(50, 100, 50);constant;500;sgd;0.6543112851801335;0.05497334378743746;0.6970890246198156;0.024726134003891984
532;tanh;0.001;True;(50, 100, 50);constant;1000;sgd;0.6543112851801335;0.05497334378743746;0.6970890246198156;0.024726134003891984
456;tanh;0.0001;True;(50, 100, 50);constant;200;sgd;0.6543112851801335;0.05497334378743746;0.6970890246198156;0.024726134003891984
440;tanh;0.0001;True;(100,);adaptive;500;sgd;0.6519856516269388;0.06554204577350134;0.708914386252008;0.01856561543433881
438;tanh;0.0001;True;(100,);adaptive;200;sgd;0.6519856516269388;0.06554204577350134;0.708914386252008;0.01856561543433881
582;tanh;0.01;True;(100,);adaptive;200;sgd;0.6519856516269388;0.06554204577350134;0.708914386252008;0.01856561543433881
442;tanh;0.0001;True;(100,);adaptive;1000;sgd;0.6519856516269388;0.06554204577350134;0.708914386252008;0.01856561543433881
512;tanh;0.001;True;(100,);adaptive;500;sgd;0.6519856516269388;0.06554204577350134;0.708914386252008;0.01856561543433881
510;tanh;0.001;True;(100,);adaptive;200;sgd;0.6519856516269388;0.06554204577350134;0.708914386252008;0.01856561543433881
514;tanh;0.001;True;(100,);adaptive;1000;sgd;0.6519856516269388;0.06554204577350134;0.708914386252008;0.01856561543433881
586;tanh;0.01;True;(100,);adaptive;1000;sgd;0.6519856516269388;0.06554204577350134;0.708914386252008;0.01856561543433881
584;tanh;0.01;True;(100,);adaptive;500;sgd;0.6519856516269388;0.06554204577350134;0.708914386252008;0.01856561543433881
504;tanh;0.001;True;(100,);constant;200;sgd;0.6509802562019332;0.06879409965111051;0.7024929605253045;0.01793578291181824
432;tanh;0.0001;True;(100,);constant;200;sgd;0.6509802562019332;0.06879409965111051;0.7024929605253045;0.01793578291181824
576;tanh;0.01;True;(100,);constant;200;sgd;0.6509802562019332;0.06879409965111051;0.7024929605253045;0.01793578291181824
578;tanh;0.01;True;(100,);constant;500;sgd;0.6509802562019332;0.06879409965111051;0.7024929605253045;0.01793578291181824
580;tanh;0.01;True;(100,);constant;1000;sgd;0.6509802562019332;0.06879409965111051;0.7024929605253045;0.01793578291181824
436;tanh;0.0001;True;(100,);constant;1000;sgd;0.6509802562019332;0.06879409965111051;0.7024929605253045;0.01793578291181824
506;tanh;0.001;True;(100,);constant;500;sgd;0.6509802562019332;0.06879409965111051;0.7024929605253045;0.01793578291181824
434;tanh;0.0001;True;(100,);constant;500;sgd;0.6509802562019332;0.06879409965111051;0.7024929605253045;0.01793578291181824
508;tanh;0.001;True;(100,);constant;1000;sgd;0.6509802562019332;0.06879409965111051;0.7024929605253045;0.01793578291181824
448;tanh;0.0001;True;(50, 50);constant;1000;sgd;0.6499325389290045;0.06849227181210064;0.6905942287252245;0.020148132208737107
446;tanh;0.0001;True;(50, 50);constant;500;sgd;0.6499325389290045;0.06849227181210064;0.6905942287252245;0.020148132208737107
518;tanh;0.001;True;(50, 50);constant;500;sgd;0.6499325389290045;0.06849227181210064;0.6905942287252245;0.020148132208737107
592;tanh;0.01;True;(50, 50);constant;1000;sgd;0.6499325389290045;0.06849227181210064;0.6905942287252245;0.020148132208737107
516;tanh;0.001;True;(50, 50);constant;200;sgd;0.6499325389290045;0.06849227181210064;0.6905942287252245;0.020148132208737107
520;tanh;0.001;True;(50, 50);constant;1000;sgd;0.6499325389290045;0.06849227181210064;0.6905942287252245;0.020148132208737107
588;tanh;0.01;True;(50, 50);constant;200;sgd;0.6499325389290045;0.06849227181210064;0.6905942287252245;0.020148132208737107
444;tanh;0.0001;True;(50, 50);constant;200;sgd;0.6499325389290045;0.06849227181210064;0.6905942287252245;0.020148132208737107
590;tanh;0.01;True;(50, 50);constant;500;sgd;0.6499325389290045;0.06849227181210064;0.6905942287252245;0.020148132208737107
524;tanh;0.001;True;(50, 50);adaptive;500;sgd;0.6490388686193506;0.06761597272615572;0.6935496390870278;0.017181895413004588
526;tanh;0.001;True;(50, 50);adaptive;1000;sgd;0.6490388686193506;0.06761597272615572;0.6935496390870278;0.017181895413004588
522;tanh;0.001;True;(50, 50);adaptive;200;sgd;0.6490388686193506;0.06761597272615572;0.6935496390870278;0.017181895413004588
452;tanh;0.0001;True;(50, 50);adaptive;500;sgd;0.6485436500401156;0.06717154798694423;0.6937532509529287;0.017128274264012935
454;tanh;0.0001;True;(50, 50);adaptive;1000;sgd;0.6485436500401156;0.06717154798694423;0.6937532509529287;0.017128274264012935
450;tanh;0.0001;True;(50, 50);adaptive;200;sgd;0.6485436500401156;0.06717154798694423;0.6937532509529287;0.017128274264012935
598;tanh;0.01;True;(50, 50);adaptive;1000;sgd;0.6477239779089682;0.066502385147783;0.6923106450112715;0.01795825655414287
596;tanh;0.01;True;(50, 50);adaptive;500;sgd;0.6477239779089682;0.066502385147783;0.6923106450112715;0.01795825655414287
594;tanh;0.01;True;(50, 50);adaptive;200;sgd;0.6477239779089682;0.066502385147783;0.6923106450112715;0.01795825655414287
224;logistic;0.0001;True;(100,);adaptive;500;sgd;0.6235592594221171;0.06526899460309345;0.6716367435181748;0.01926338128645416
294;logistic;0.001;True;(100,);adaptive;200;sgd;0.6235592594221171;0.06526899460309345;0.6716367435181748;0.01926338128645416
296;logistic;0.001;True;(100,);adaptive;500;sgd;0.6235592594221171;0.06526899460309345;0.6716367435181748;0.01926338128645416
298;logistic;0.001;True;(100,);adaptive;1000;sgd;0.6235592594221171;0.06526899460309345;0.6716367435181748;0.01926338128645416
226;logistic;0.0001;True;(100,);adaptive;1000;sgd;0.6235592594221171;0.06526899460309345;0.6716367435181748;0.01926338128645416
222;logistic;0.0001;True;(100,);adaptive;200;sgd;0.6235592594221171;0.06526899460309345;0.6716367435181748;0.01926338128645416
370;logistic;0.01;True;(100,);adaptive;1000;sgd;0.6232860353784012;0.06488405744407204;0.6716367435181748;0.01926338128645416
368;logistic;0.01;True;(100,);adaptive;500;sgd;0.6232860353784012;0.06488405744407204;0.6716367435181748;0.01926338128645416
366;logistic;0.01;True;(100,);adaptive;200;sgd;0.6232860353784012;0.06488405744407204;0.6716367435181748;0.01926338128645416
216;logistic;0.0001;True;(100,);constant;200;sgd;0.623285690398548;0.06365846654357141;0.6619543796567025;0.032456572991843145
288;logistic;0.001;True;(100,);constant;200;sgd;0.623285690398548;0.06365846654357141;0.6619543796567025;0.032456572991843145
220;logistic;0.0001;True;(100,);constant;1000;sgd;0.623285690398548;0.06365846654357141;0.6619543796567025;0.032456572991843145
292;logistic;0.001;True;(100,);constant;1000;sgd;0.623285690398548;0.06365846654357141;0.6619543796567025;0.032456572991843145
290;logistic;0.001;True;(100,);constant;500;sgd;0.623285690398548;0.06365846654357141;0.6619543796567025;0.032456572991843145
218;logistic;0.0001;True;(100,);constant;500;sgd;0.623285690398548;0.06365846654357141;0.6619543796567025;0.032456572991843145
364;logistic;0.01;True;(100,);constant;1000;sgd;0.6230124663548322;0.06326254915284626;0.6619543796567025;0.032456572991843145
362;logistic;0.01;True;(100,);constant;500;sgd;0.6230124663548322;0.06326254915284626;0.6619543796567025;0.032456572991843145
360;logistic;0.01;True;(100,);constant;200;sgd;0.6230124663548322;0.06326254915284626;0.6619543796567025;0.032456572991843145
270;logistic;0.0001;False;(50, 50);adaptive;200;sgd;0.6114605782733198;0.051939131226199725;0.6484301259979208;0.014666065691622095
336;logistic;0.001;False;(50, 50);constant;200;sgd;0.6114605782733198;0.051939131226199725;0.648371577988553;0.014590873130625103
342;logistic;0.001;False;(50, 50);adaptive;200;sgd;0.6114605782733198;0.051939131226199725;0.648371577988553;0.014590873130625103
264;logistic;0.0001;False;(50, 50);constant;200;sgd;0.6114605782733198;0.051939131226199725;0.6484301259979208;0.014666065691622095
414;logistic;0.01;False;(50, 50);adaptive;200;sgd;0.6099899900380257;0.05277733111510902;0.6478524035243598;0.014775901785052496
408;logistic;0.01;False;(50, 50);constant;200;sgd;0.6099899900380257;0.05277733111510902;0.6478524035243598;0.014775901785052496
228;logistic;0.0001;True;(50, 50);constant;200;sgd;0.5;0.0;0.5;0.0
378;logistic;0.01;True;(50, 50);adaptive;200;sgd;0.5;0.0;0.5;0.0
348;logistic;0.001;False;(50, 100, 50);constant;200;sgd;0.5;0.0;0.5;0.0
350;logistic;0.001;False;(50, 100, 50);constant;500;sgd;0.5;0.0;0.5;0.0
352;logistic;0.001;False;(50, 100, 50);constant;1000;sgd;0.5;0.0;0.5;0.0
354;logistic;0.001;False;(50, 100, 50);adaptive;200;sgd;0.5;0.0;0.5;0.0
356;logistic;0.001;False;(50, 100, 50);adaptive;500;sgd;0.5;0.0;0.5;0.0
358;logistic;0.001;False;(50, 100, 50);adaptive;1000;sgd;0.5;0.0;0.5;0.0
372;logistic;0.01;True;(50, 50);constant;200;sgd;0.5;0.0;0.5;0.0
374;logistic;0.01;True;(50, 50);constant;500;sgd;0.5;0.0;0.5;0.0
376;logistic;0.01;True;(50, 50);constant;1000;sgd;0.5;0.0;0.5;0.0
382;logistic;0.01;True;(50, 50);adaptive;1000;sgd;0.5;0.0;0.5;0.0
380;logistic;0.01;True;(50, 50);adaptive;500;sgd;0.5;0.0;0.5;0.0
320;logistic;0.001;True;(50, 100, 50);adaptive;500;sgd;0.5;0.0;0.5;0.0
384;logistic;0.01;True;(50, 100, 50);constant;200;sgd;0.5;0.0;0.5;0.0
386;logistic;0.01;True;(50, 100, 50);constant;500;sgd;0.5;0.0;0.5;0.0
388;logistic;0.01;True;(50, 100, 50);constant;1000;sgd;0.5;0.0;0.5;0.0
390;logistic;0.01;True;(50, 100, 50);adaptive;200;sgd;0.5;0.0;0.5;0.0
392;logistic;0.01;True;(50, 100, 50);adaptive;500;sgd;0.5;0.0;0.5;0.0
394;logistic;0.01;True;(50, 100, 50);adaptive;1000;sgd;0.5;0.0;0.5;0.0
420;logistic;0.01;False;(50, 100, 50);constant;200;sgd;0.5;0.0;0.5;0.0
422;logistic;0.01;False;(50, 100, 50);constant;500;sgd;0.5;0.0;0.5;0.0
424;logistic;0.01;False;(50, 100, 50);constant;1000;sgd;0.5;0.0;0.5;0.0
426;logistic;0.01;False;(50, 100, 50);adaptive;200;sgd;0.5;0.0;0.5;0.0
322;logistic;0.001;True;(50, 100, 50);adaptive;1000;sgd;0.5;0.0;0.5;0.0
318;logistic;0.001;True;(50, 100, 50);adaptive;200;sgd;0.5;0.0;0.5;0.0
230;logistic;0.0001;True;(50, 50);constant;500;sgd;0.5;0.0;0.5;0.0
316;logistic;0.001;True;(50, 100, 50);constant;1000;sgd;0.5;0.0;0.5;0.0
232;logistic;0.0001;True;(50, 50);constant;1000;sgd;0.5;0.0;0.5;0.0
234;logistic;0.0001;True;(50, 50);adaptive;200;sgd;0.5;0.0;0.5;0.0
236;logistic;0.0001;True;(50, 50);adaptive;500;sgd;0.5;0.0;0.5;0.0
238;logistic;0.0001;True;(50, 50);adaptive;1000;sgd;0.5;0.0;0.5;0.0
240;logistic;0.0001;True;(50, 100, 50);constant;200;sgd;0.5;0.0;0.5;0.0
242;logistic;0.0001;True;(50, 100, 50);constant;500;sgd;0.5;0.0;0.5;0.0
244;logistic;0.0001;True;(50, 100, 50);constant;1000;sgd;0.5;0.0;0.5;0.0
246;logistic;0.0001;True;(50, 100, 50);adaptive;200;sgd;0.5;0.0;0.5;0.0
248;logistic;0.0001;True;(50, 100, 50);adaptive;500;sgd;0.5;0.0;0.5;0.0
250;logistic;0.0001;True;(50, 100, 50);adaptive;1000;sgd;0.5;0.0;0.5;0.0
428;logistic;0.01;False;(50, 100, 50);adaptive;500;sgd;0.5;0.0;0.5;0.0
276;logistic;0.0001;False;(50, 100, 50);constant;200;sgd;0.5;0.0;0.5;0.0
278;logistic;0.0001;False;(50, 100, 50);constant;500;sgd;0.5;0.0;0.5;0.0
280;logistic;0.0001;False;(50, 100, 50);constant;1000;sgd;0.5;0.0;0.5;0.0
282;logistic;0.0001;False;(50, 100, 50);adaptive;200;sgd;0.5;0.0;0.5;0.0
284;logistic;0.0001;False;(50, 100, 50);adaptive;500;sgd;0.5;0.0;0.5;0.0
286;logistic;0.0001;False;(50, 100, 50);adaptive;1000;sgd;0.5;0.0;0.5;0.0
300;logistic;0.001;True;(50, 50);constant;200;sgd;0.5;0.0;0.5;0.0
302;logistic;0.001;True;(50, 50);constant;500;sgd;0.5;0.0;0.5;0.0
304;logistic;0.001;True;(50, 50);constant;1000;sgd;0.5;0.0;0.5;0.0
306;logistic;0.001;True;(50, 50);adaptive;200;sgd;0.5;0.0;0.5;0.0
308;logistic;0.001;True;(50, 50);adaptive;500;sgd;0.5;0.0;0.5;0.0
310;logistic;0.001;True;(50, 50);adaptive;1000;sgd;0.5;0.0;0.5;0.0
312;logistic;0.001;True;(50, 100, 50);constant;200;sgd;0.5;0.0;0.5;0.0
314;logistic;0.001;True;(50, 100, 50);constant;500;sgd;0.5;0.0;0.5;0.0
430;logistic;0.01;False;(50, 100, 50);adaptive;1000;sgd;0.5;0.0;0.5;0.0
