;param_class_weight;param_criterion;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;param_splitter;mean_test_score;std_test_score;mean_train_score;std_train_score
515;balanced;gini;5;sqrt;2;10;random;0.6472097659124356;0.07867226425881547;0.6649769227614064;0.02509784539900727
497;balanced;gini;5;auto;2;10;random;0.6472097659124356;0.07867226425881547;0.6649769227614064;0.02509784539900727
495;balanced;gini;5;auto;2;5;random;0.6472097659124356;0.07867226425881547;0.6652484632177365;0.025171047467284418
511;balanced;gini;5;sqrt;2;2;random;0.6472097659124356;0.07867226425881547;0.6652484632177365;0.025171047467284418
493;balanced;gini;5;auto;2;2;random;0.6472097659124356;0.07867226425881547;0.6652484632177365;0.025171047467284418
513;balanced;gini;5;sqrt;2;5;random;0.6472097659124356;0.07867226425881547;0.6652484632177365;0.025171047467284418
65;;gini;5;auto;2;10;random;0.6470879929471205;0.08327033391458999;0.6650720821178701;0.025202780984202654
83;;gini;5;sqrt;2;10;random;0.6470879929471205;0.08327033391458999;0.6650720821178701;0.025202780984202654
505;balanced;gini;5;sqrt;1;2;random;0.6466982650864095;0.0769285647774388;0.6665896306456199;0.025382635069046585
487;balanced;gini;5;auto;1;2;random;0.6466982650864095;0.0769285647774388;0.6665896306456199;0.025382635069046585
787;balanced;entropy;10;sqrt;4;2;random;0.6466023290797098;0.06054102201288789;0.7074060602901017;0.018602915686646116
769;balanced;entropy;10;auto;4;2;random;0.6466023290797098;0.06054102201288789;0.7074060602901017;0.018602915686646116
771;balanced;entropy;10;auto;4;5;random;0.6466023290797098;0.06054102201288789;0.7074060602901017;0.018602915686646116
789;balanced;entropy;10;sqrt;4;5;random;0.6466023290797098;0.06054102201288789;0.7074060602901017;0.018602915686646116
561;balanced;gini;10;sqrt;1;5;random;0.6454415551067687;0.07614189198640993;0.7271027275322007;0.018510531857093723
543;balanced;gini;10;auto;1;5;random;0.6454415551067687;0.07614189198640993;0.7271027275322007;0.018510531857093723
359;;entropy;10;sqrt;4;10;random;0.6453901753162575;0.06044199044918342;0.701117635699075;0.029902069598566828
341;;entropy;10;auto;4;10;random;0.6453901753162575;0.06044199044918342;0.701117635699075;0.029902069598566828
509;balanced;gini;5;sqrt;1;10;random;0.6451168697375722;0.07840105701243709;0.6658233031857866;0.02535020705032768
489;balanced;gini;5;auto;1;5;random;0.6451168697375722;0.07840105701243709;0.66606560991289;0.025354726276923492
491;balanced;gini;5;auto;1;10;random;0.6451168697375722;0.07840105701243709;0.6658233031857866;0.02535020705032768
507;balanced;gini;5;sqrt;1;5;random;0.6451168697375722;0.07840105701243709;0.66606560991289;0.025354726276923492
75;;gini;5;sqrt;1;5;random;0.6450475715176831;0.07540013161371699;0.6661274371666914;0.025459371024423375
77;;gini;5;sqrt;1;10;random;0.6450475715176831;0.07540013161371699;0.6660480770850936;0.02549837866255308
59;;gini;5;auto;1;10;random;0.6450475715176831;0.07540013161371699;0.6660480770850936;0.02549837866255308
73;;gini;5;sqrt;1;2;random;0.6450475715176831;0.07540013161371699;0.6664362435788831;0.02545075119997845
57;;gini;5;auto;1;5;random;0.6450475715176831;0.07540013161371699;0.6661274371666914;0.025459371024423375
55;;gini;5;auto;1;2;random;0.6450475715176831;0.07540013161371699;0.6664362435788831;0.02545075119997845
63;;gini;5;auto;2;5;random;0.6443266767904587;0.0797097357852024;0.6653390718058373;0.02525555525126602
79;;gini;5;sqrt;2;2;random;0.6443266767904587;0.0797097357852024;0.6653390718058373;0.02525555525126602
61;;gini;5;auto;2;2;random;0.6443266767904587;0.0797097357852024;0.6653390718058373;0.02525555525126602
81;;gini;5;sqrt;2;5;random;0.6443266767904587;0.0797097357852024;0.6653390718058373;0.02525555525126602
129;;gini;10;sqrt;1;5;random;0.6438569766407085;0.06258587529023753;0.7284652058891453;0.01720230450558477
111;;gini;10;auto;1;5;random;0.6438569766407085;0.06258587529023753;0.7284652058891453;0.01720230450558477
125;;gini;10;auto;4;10;random;0.6431293398901597;0.05863872052319739;0.7142327963488614;0.01733155012588657
143;;gini;10;sqrt;4;10;random;0.6431293398901597;0.05863872052319739;0.7142327963488614;0.01733155012588657
791;balanced;entropy;10;sqrt;4;10;random;0.639872118730375;0.05194990764344887;0.7033009017219005;0.017046757327507236
773;balanced;entropy;10;auto;4;10;random;0.639872118730375;0.05194990764344887;0.7033009017219005;0.017046757327507236
301;;entropy;5;sqrt;4;2;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
303;;entropy;5;sqrt;4;5;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
305;;entropy;5;sqrt;4;10;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
285;;entropy;5;auto;4;5;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
283;;entropy;5;auto;4;2;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
287;;entropy;5;auto;4;10;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
719;balanced;entropy;5;auto;4;10;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
737;balanced;entropy;5;sqrt;4;10;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
717;balanced;entropy;5;auto;4;5;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
715;balanced;entropy;5;auto;4;2;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
733;balanced;entropy;5;sqrt;4;2;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
735;balanced;entropy;5;sqrt;4;5;random;0.6374830486088978;0.06863390233708686;0.6735639053869853;0.005687808544296533
703;balanced;entropy;5;auto;1;2;random;0.6366469830351275;0.06824842638106116;0.675399407386147;0.005792108226702125
721;balanced;entropy;5;sqrt;1;2;random;0.6366469830351275;0.06824842638106116;0.675399407386147;0.005792108226702125
729;balanced;entropy;5;sqrt;2;5;random;0.6364918171944869;0.07005240428435533;0.6743361180952266;0.00579972351587356
727;balanced;entropy;5;sqrt;2;2;random;0.6364918171944869;0.07005240428435533;0.674321503792696;0.005820871910084318
731;balanced;entropy;5;sqrt;2;10;random;0.6364918171944869;0.07005240428435533;0.6742777435985599;0.00579227594298575
711;balanced;entropy;5;auto;2;5;random;0.6364918171944869;0.07005240428435533;0.6743361180952266;0.00579972351587356
709;balanced;entropy;5;auto;2;2;random;0.6364918171944869;0.07005240428435533;0.674321503792696;0.005820871910084318
713;balanced;entropy;5;auto;2;10;random;0.6364918171944869;0.07005240428435533;0.6742777435985599;0.00579227594298575
275;;entropy;5;auto;1;10;random;0.6356469830351275;0.0683701539617048;0.6749315929792687;0.005890281624584409
291;;entropy;5;sqrt;1;5;random;0.6356469830351275;0.0683701539617048;0.6749971237787445;0.005791675851164098
293;;entropy;5;sqrt;1;10;random;0.6356469830351275;0.0683701539617048;0.6749315929792687;0.005890281624584409
271;;entropy;5;auto;1;2;random;0.6356469830351275;0.0683701539617048;0.675436153511466;0.005762911445235192
273;;entropy;5;auto;1;5;random;0.6356469830351275;0.0683701539617048;0.6749971237787445;0.005791675851164098
289;;entropy;5;sqrt;1;2;random;0.6356469830351275;0.0683701539617048;0.675436153511466;0.005762911445235192
299;;entropy;5;sqrt;2;10;random;0.6353290264968123;0.07272903059483223;0.6744735379024119;0.005791712470412729
279;;entropy;5;auto;2;5;random;0.6353290264968123;0.07272903059483223;0.6744881522049426;0.005770072153964253
297;;entropy;5;sqrt;2;5;random;0.6353290264968123;0.07272903059483223;0.6744881522049426;0.005770072153964253
295;;entropy;5;sqrt;2;2;random;0.6353290264968123;0.07272903059483223;0.6744793791945056;0.005788115714958832
277;;entropy;5;auto;2;2;random;0.6353290264968123;0.07272903059483223;0.6744793791945056;0.005788115714958832
281;;entropy;5;auto;2;10;random;0.6353290264968123;0.07272903059483223;0.6744735379024119;0.005791712470412729
723;balanced;entropy;5;sqrt;1;5;random;0.6350655876862902;0.06967624605323137;0.6748721217662036;0.00575703765351966
705;balanced;entropy;5;auto;1;5;random;0.6350655876862902;0.06967624605323137;0.6748721217662036;0.00575703765351966
707;balanced;entropy;5;auto;1;10;random;0.6350655876862902;0.06967624605323137;0.6746420057300642;0.00591033084739863
725;balanced;entropy;5;sqrt;1;10;random;0.6350655876862902;0.06967624605323137;0.6746420057300642;0.00591033084739863
317;;entropy;5;log2;2;10;random;0.6032800559684627;0.0733700888416579;0.653310744597668;0.0081317787387002
95;;gini;5;log2;1;10;random;0.6032800559684627;0.0733700888416579;0.653310744597668;0.0081317787387002
101;;gini;5;log2;2;10;random;0.6032800559684627;0.0733700888416579;0.653310744597668;0.0081317787387002
311;;entropy;5;log2;1;10;random;0.6028375780923565;0.07370239718858325;0.6532924628081818;0.00811552659383763
527;balanced;gini;5;log2;1;10;random;0.6024603838373151;0.07359051630431118;0.653393618221689;0.008289067040042676
533;balanced;gini;5;log2;2;10;random;0.6024603838373151;0.07359051630431118;0.653393618221689;0.008289067040042676
749;balanced;entropy;5;log2;2;10;random;0.6024603838373151;0.07359051630431118;0.653393618221689;0.008289067040042676
535;balanced;gini;5;log2;4;2;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
753;balanced;entropy;5;log2;4;5;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
755;balanced;entropy;5;log2;4;10;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
539;balanced;gini;5;log2;4;10;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
537;balanced;gini;5;log2;4;5;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
323;;entropy;5;log2;4;10;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
105;;gini;5;log2;4;5;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
321;;entropy;5;log2;4;5;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
319;;entropy;5;log2;4;2;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
103;;gini;5;log2;4;2;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
751;balanced;entropy;5;log2;4;2;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
107;;gini;5;log2;4;10;random;0.6024245384012767;0.07275491181951176;0.6527805756541861;0.008158619568958844
307;;entropy;5;log2;1;2;random;0.6020977410156558;0.07291733832334056;0.6550747571771143;0.008257658696433958
523;balanced;gini;5;log2;1;2;random;0.6020977410156558;0.07291733832334056;0.6550232089970947;0.008280486415280617
739;balanced;entropy;5;log2;1;2;random;0.6020977410156558;0.07291733832334056;0.6550232089970947;0.008280486415280617
91;;gini;5;log2;1;2;random;0.6020977410156558;0.07291733832334056;0.6550747571771143;0.008257658696433958
743;balanced;entropy;5;log2;1;10;random;0.602017905961209;0.07391692722968544;0.6533753364322026;0.008273307016588209
99;;gini;5;log2;2;5;random;0.6018463466779455;0.07456958572486219;0.6536302789630756;0.008335605130933213
97;;gini;5;log2;2;2;random;0.6018463466779455;0.07456958572486219;0.6536421180522214;0.008357853534640516
313;;entropy;5;log2;2;2;random;0.6018463466779455;0.07456958572486219;0.6536421180522214;0.008357853534640516
315;;entropy;5;log2;2;5;random;0.6018463466779455;0.07456958572486219;0.6536302789630756;0.008335605130933213
93;;gini;5;log2;1;5;random;0.6017074292052145;0.07505653096079515;0.6536427194604681;0.008355646139827982
741;balanced;entropy;5;log2;1;5;random;0.6017074292052145;0.07505653096079515;0.6536395707665463;0.008349763358423322
525;balanced;gini;5;log2;1;5;random;0.6017074292052145;0.07505653096079515;0.6536395707665463;0.008349763358423322
309;;entropy;5;log2;1;5;random;0.6017074292052145;0.07505653096079515;0.6536427194604681;0.008355646139827982
531;balanced;gini;5;log2;2;5;random;0.6014365106123717;0.0746826127146488;0.6536389693582996;0.008351927447810365
529;balanced;gini;5;log2;2;2;random;0.6014365106123717;0.0746826127146488;0.6536508084474455;0.008374243061656312
745;balanced;entropy;5;log2;2;2;random;0.6014365106123717;0.0746826127146488;0.6536508084474455;0.008374243061656312
747;balanced;entropy;5;log2;2;5;random;0.6014365106123717;0.0746826127146488;0.6536389693582996;0.008351927447810365
